objName,objID,objInfoFlag,qualityFlag,raMean,decMean,epochMean,ng,nr,ni,nz,ny,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr
PSO J167.0442-12.3628,93161670442335067,436527104,52,167.04416256089593,-12.362753428628283,56813.13956300308,4,10,16,4,0,21.474199295043945,0.09563899785280228,21.413999557495117,0.15285299718379974,20.82659912109375,0.03466799855232239,20.804399490356445,0.1397940069437027,-999.0,-999.0
PSO J167.0442-12.3624,93161670442335479,268959744,32,167.04423411,-12.36241994,55267.42259259,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0448-12.3608,93161670448027388,1343750144,160,167.04480219,-12.36082293,56266.7337963,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0459-12.3591,93161670458849503,268959744,32,167.04589164,-12.35907527,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.177099227905273,0.31581899523735046,-999.0,-999.0,-999.0,-999.0
PSO J167.0464-12.3590,93161670463769579,268959744,32,167.04638435,-12.35899306,56451.27403935,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.3031005859375,0.27426400780677795,-999.0,-999.0
PSO J167.0473-12.3593,93161670472479184,268959744,32,167.04734306,-12.35927491,57001.64354167,0,0,3,0,0,-999.0,-999.0,-999.0,-999.0,22.80769920349121,0.20864200592041016,-999.0,-999.0,-999.0,-999.0
PSO J167.0474-12.3609,93161670473727378,302067712,36,167.04735066,-12.36087775,57038.57721065,0,1,0,0,0,-999.0,-999.0,22.000600814819336,0.18524500727653503,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0489-12.3593,93161670488799240,302067712,36,167.0488581,-12.35932511,57038.57721065,0,1,0,0,0,-999.0,-999.0,22.20669937133789,0.17893600463867188,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0498-12.3589,93161670497439746,268959744,32,167.04976171,-12.35885461,56701.55894676,0,1,0,0,0,-999.0,-999.0,20.153499603271484,0.16702499985694885,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0500-12.3599,93161670500418500,276901888,33,167.05001488,-12.35993389,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.0762996673584,0.01759300008416176,-999.0,-999.0
PSO J167.0502-12.3596,93161670501628895,268959744,32,167.05016999,-12.35958156,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.215200424194336,0.2616110146045685,-999.0,-999.0,-999.0,-999.0
PSO J167.0504-12.3614,93161670503586708,404226048,48,167.05035437,-12.36137738,56474.90850694,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0504-12.3598,93161670503988571,268959744,32,167.0504001,-12.35983288,56701.54728009,0,1,0,0,0,-999.0,-999.0,21.771299362182617,0.23690199851989746,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0505-12.3604,93161670505517904,302067712,36,167.05053765,-12.36043749,56007.39287037,0,1,0,0,0,-999.0,-999.0,21.443599700927734,0.18129700422286987,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0507-12.3626,93161670506905290,310456320,37,167.05065527,-12.36261091,56358.39957176,0,1,0,0,0,-999.0,-999.0,21.25119972229004,0.1652590036392212,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0509-12.3608,93161670508087541,444915712,53,167.0508200894813,-12.360758366849998,56901.15636991131,0,3,8,1,0,-999.0,-999.0,21.500999450683594,0.07244600355625153,20.466100692749023,0.17298300564289093,20.499799728393555,0.18443000316619873,-999.0,-999.0
PSO J167.0511-12.3625,93161670511425385,310456320,37,167.05112425,-12.36253347,57038.59854167,0,1,0,0,0,-999.0,-999.0,21.733800888061523,0.1926109939813614,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0513-12.3620,93161670512685922,268959744,32,167.0512873,-12.36204043,56701.55894676,0,1,0,0,0,-999.0,-999.0,21.029800415039062,0.2538360059261322,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0513-12.3668,93161670512980180,268959744,32,167.05130434,-12.36682566,56451.2481713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.401899337768555,0.2737399935722351
PSO J167.0515-12.3627,93161670515535184,310456320,37,167.05153053,-12.36270228,56358.37576389,1,0,0,0,0,20.923200607299805,0.1658950001001358,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0516-12.3605,93161670516527796,310456320,37,167.05163094,-12.36052377,56358.37576389,1,0,0,0,0,21.271900177001953,0.17010599374771118,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0517-12.3589,93161670517339758,310456320,37,167.05172176,-12.35888495,56007.38146991,0,1,0,0,0,-999.0,-999.0,20.74720001220703,0.16663700342178345,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0518-12.3598,93161670517758548,310456320,37,167.05180316794804,-12.359833276476143,56963.39073784831,0,2,2,0,0,-999.0,-999.0,21.096799850463867,0.3554689884185791,20.0585994720459,0.12889400124549866,-999.0,-999.0,-999.0,-999.0
PSO J167.0518-12.3597,93161670519708844,444915712,53,167.0518240016857,-12.359675623168643,56604.59429012371,0,4,7,5,0,-999.0,-999.0,21.34950065612793,0.2430489957332611,20.10140037536621,0.1002580001950264,20.168100357055664,0.16958299279212952,-999.0,-999.0
PSO J167.0521-12.3602,93161670520998207,310456320,37,167.05206363,-12.36017786,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.208099365234375,0.15720899403095245,-999.0,-999.0,-999.0,-999.0
PSO J167.0521-12.3610,93161670521677222,310456320,37,167.05214705,-12.36100748,55606.58871528,0,1,0,0,0,-999.0,-999.0,20.999500274658203,0.16898299753665924,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0524-12.3588,93161670524339880,310456320,37,167.05240434,-12.35878311,56727.41305556,0,1,0,0,0,-999.0,-999.0,20.34749984741211,0.18291500210762024,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0527-12.3599,93161670526498527,277348352,33,167.05265682,-12.35988722,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.982799530029297,0.1756809949874878,-999.0,-999.0,-999.0,-999.0
PSO J167.0527-12.3593,93161670526849217,310456320,37,167.05267275,-12.3593355,56007.38146991,0,1,0,0,0,-999.0,-999.0,20.60420036315918,0.1686590015888214,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0528-12.3654,93161670527661892,268959744,32,167.05278541,-12.3653968,56701.55894676,0,1,0,0,0,-999.0,-999.0,20.50149917602539,0.20335400104522705,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0528-12.3589,93161670527909696,310456320,37,167.05276662,-12.35894316,55606.57704861,0,1,0,0,0,-999.0,-999.0,20.422500610351562,0.1841149926185608,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0528-12.3605,93161670528347800,302067712,36,167.05280857,-12.36051672,56727.41305556,0,1,0,0,0,-999.0,-999.0,21.70599937438965,0.19396600127220154,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0532-12.3595,93161670532029002,310456320,37,167.05317149,-12.35950698,56451.2481713,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.597000122070312,0.1704310029745102
PSO J167.0534-12.3590,93161670534379659,310456320,37,167.05340169,-12.35896757,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.423799514770508,0.1627189964056015,-999.0,-999.0,-999.0,-999.0
PSO J167.0534-12.3598,93161670534548681,310456320,37,167.05342486,-12.35978689,56727.4015625,0,1,0,0,0,-999.0,-999.0,20.3080997467041,0.1770009994506836,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0537-12.3644,93161670537353112,277348352,33,167.05374618,-12.3643859,55675.26740741,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.542600631713867,0.1809840053319931,-999.0,-999.0
PSO J167.0539-12.3656,93161670538851705,277348352,33,167.05392371,-12.36555618,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.883800506591797,0.1779399961233139,-999.0,-999.0
PSO J167.0541-12.3617,93161670540876371,310456320,37,167.05407191,-12.36171728,55590.50946759,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.439599990844727,0.1608390063047409
PSO J167.0542-12.3591,93161670542269571,310456320,37,167.0542078,-12.35905087,55606.58871528,0,1,0,0,0,-999.0,-999.0,20.96489906311035,0.16636499762535095,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0543-12.3655,93161670542931740,277348352,33,167.05432876,-12.36552107,55570.64665509,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.41349983215332,0.13569900393486023,-999.0,-999.0
PSO J167.0543-12.3623,93161670543095641,310456320,37,167.05428796,-12.36232309,55675.26740741,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.14150047302246,0.14430899918079376,-999.0,-999.0
PSO J167.0543-12.3660,93161670543101266,444674048,53,167.0543032833434,-12.36602068976225,57022.966672687995,0,2,2,0,0,-999.0,-999.0,20.582599639892578,0.26291799545288086,20.604000091552734,0.013663999736309052,-999.0,-999.0,-999.0,-999.0
PSO J167.0543-12.3594,93161670543199152,310456320,37,167.05429148,-12.35938835,56727.41305556,0,1,0,0,0,-999.0,-999.0,20.179000854492188,0.17400099337100983,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.0544-12.3666,93161670544260498,310456320,37,167.0543951,-12.36659997,56422.27990741,1,0,0,0,0,21.13759994506836,0.15175999701023102,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4815-13.0711,92311674815385073,268513280,32,167.48150009,-13.07107795,55675.26740741,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.01289939880371,0.014980999752879143,-999.0,-999.0
PSO J167.4816-13.0750,92311674815590337,268959744,32,167.48156586,-13.0750159,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.376300811767578,0.17018699645996094,-999.0,-999.0
PSO J167.4822-13.0696,92311674822036878,310456320,37,167.48216585,-13.06957507,56727.41305556,0,2,0,0,0,-999.0,-999.0,20.162200927734375,0.11340700089931488,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4823-13.0728,92311674823422937,268959744,32,167.4823375,-13.07279635,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.1914005279541,0.21168899536132812,-999.0,-999.0
PSO J167.4829-13.0699,92311674829906458,310456320,37,167.48294925,-13.06992786,56727.4015625,0,1,0,0,0,-999.0,-999.0,20.40089988708496,0.15571899712085724,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4833-13.0735,92311674833212096,277348352,33,167.48331446,-13.07354717,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.70870018005371,0.15548600256443024,-999.0,-999.0
PSO J167.4833-13.0745,92311674833520922,268959744,32,167.48334099,-13.07447747,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.1427001953125,0.27099400758743286,-999.0,-999.0
PSO J167.4836-13.0711,92311674836205015,268959744,32,167.48360976,-13.07106579,56016.38259259,1,0,0,0,0,23.693700790405273,0.24157699942588806,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4837-13.0671,92311674837099793,268959744,32,167.48371143,-13.06713545,56451.27403935,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.603099822998047,0.2302599996328354,-999.0,-999.0
PSO J167.4837-13.0704,92311674837195881,268959744,32,167.48371934,-13.07038686,57038.58784722,0,1,0,0,0,-999.0,-999.0,21.785200119018555,0.1897049993276596,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4843-13.0705,92311674842875747,268959744,32,167.48428476,-13.07050566,55570.64665509,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.727399826049805,0.27018699049949646,-999.0,-999.0
PSO J167.4845-13.0683,92311674844528350,268959744,32,167.48445275,-13.06834493,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4845-13.0720,92311674845083839,268959744,32,167.48449834,-13.07204449,56016.38259259,1,0,0,0,0,22.95330047607422,0.23157300055027008,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4846-13.0714,92311674845984659,268959744,32,167.48459891,-13.07140559,57038.59854167,0,1,0,0,0,-999.0,-999.0,21.827499389648438,0.22478899359703064,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4848-13.0748,92311674848040508,268959744,32,167.48479629,-13.07484034,56285.67135417,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.4851-13.0716,92311674851374436,268959744,32,167.48512998,-13.07159681,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.058000564575195,0.18572700023651123,-999.0,-999.0
PSO J167.1556-13.0092,92381671556599355,302067712,36,167.15564345,-13.00919298,55999.40173611,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,20.026199340820312,0.12827199697494507,-999.0,-999.0,-999.0,-999.0
PSO J167.1560-13.0088,92381671558169734,302309376,36,167.15591440600394,-13.008787610127,56787.09393179346,1,3,6,0,0,22.07029914855957,0.17694300413131714,21.71820068359375,0.24724599719047546,21.298799514770508,0.01116899959743023,-999.0,-999.0,-999.0,-999.0
PSO J167.1560-13.0088,92381671561349826,436285440,52,167.1559547550033,-13.008777743125622,55442.68613341164,0,2,2,0,0,-999.0,-999.0,21.56839942932129,0.30560100078582764,21.227399826049805,0.31808900833129883,-999.0,-999.0,-999.0,-999.0
PSO J167.1562-13.0158,92381671561541421,268959744,32,167.1561519,-13.01578786,57001.646875,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1562-13.0167,92381671561630308,268959744,32,167.15615443,-13.0167175,57001.65084491,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1564-13.0097,92381671563908760,268959744,32,167.15639524,-13.00967857,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.30500030517578,0.19085699319839478,-999.0,-999.0,-999.0,-999.0
PSO J167.1568-13.0109,92381671568237240,268959744,32,167.15682155,-13.01093828,57001.646875,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1569-13.0154,92381671569161790,444915712,53,167.15687744300752,-13.015444961693937,56465.198737627565,7,12,8,11,2,21.18280029296875,0.1295659989118576,20.29319953918457,0.04027999937534332,19.783899307250977,0.05634099990129471,19.855199813842773,0.021821999922394753,19.45439910888672,0.21823500096797943
PSO J167.1574-13.0141,92381671574013519,512024576,61,167.15736767899745,-13.014062319648044,56322.42117293617,11,12,9,10,15,19.84309959411621,0.06243399903178215,18.817699432373047,0.06601499766111374,18.229000091552734,0.015317000448703766,18.272899627685547,0.07007399946451187,17.986600875854492,0.04324600100517273
PSO J167.1579-13.0128,92381671579295038,310456320,37,167.15790378,-13.01279117,56709.51322917,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.190000534057617,0.16624799370765686,-999.0,-999.0,-999.0,-999.0
PSO J167.1580-13.0143,92381671580403208,444751872,53,167.15801670314931,-13.01431421866392,55871.400623560636,0,1,1,3,2,-999.0,-999.0,19.50480079650879,0.05054299905896187,20.183799743652344,0.05308299884200096,19.033000946044922,0.009446999989449978,18.702600479125977,0.06383299827575684
PSO J167.1584-13.0099,92381671583968537,268959744,32,167.15840559,-13.00986835,55606.57704861,0,1,0,0,0,-999.0,-999.0,22.493600845336914,0.24914099276065826,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1585-13.0138,92381671584863794,277348352,33,167.15850149,-13.01381841,55267.42478009,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.578800201416016,0.2053540050983429,-999.0,-999.0,-999.0,-999.0
PSO J167.1586-13.0142,92381671585293220,268959744,32,167.15862394,-13.0142298,57038.57721065,0,1,0,0,0,-999.0,-999.0,22.654300689697266,0.25359898805618286,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1589-13.0155,92381671588061639,268959744,32,167.15890201,-13.01554344,57038.59854167,0,1,0,0,0,-999.0,-999.0,21.819499969482422,0.2267480045557022,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1589-13.0105,92381671588707754,268959744,32,167.15887656,-13.0105247,55606.58871528,0,1,0,0,0,-999.0,-999.0,22.133800506591797,0.21641699969768524,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1590-13.0134,92381671589554347,277348352,33,167.15896592,-13.01337545,57038.57655093,0,1,0,0,0,-999.0,-999.0,21.442100524902344,0.14468400180339813,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1594-13.0140,92381671593213487,268959744,32,167.15941606,-13.01400438,57038.59854167,0,1,0,0,0,-999.0,-999.0,22.144800186157227,0.2751849889755249,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1594-13.0133,92381671593604418,268959744,32,167.15936963,-13.0133011,55606.57704861,0,1,0,0,0,-999.0,-999.0,21.63290023803711,0.21441799402236938,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1595-13.0130,92381671595384750,268959744,32,167.15954521,-13.01302801,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.47089958190918,0.21032199263572693,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1601-13.0094,92381671600909121,268959744,32,167.16009587,-13.00938922,57038.5977662,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1601-13.0152,92381671601192148,268959744,32,167.16012549,-13.0151972,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.756900787353516,0.23107600212097168,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1605-13.0169,92381671605330159,268959744,32,167.16053905,-13.01685424,55606.58871528,0,1,0,0,0,-999.0,-999.0,21.702800750732422,0.1654369980096817,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1614-13.0110,92381671614227191,268959744,32,167.16143173,-13.01098961,55606.57704861,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1616-13.0123,92381671615965601,268959744,32,167.16159552,-13.0123055,56358.36372685,1,0,0,0,0,23.58139991760254,0.5295600295066833,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1620-13.0104,92381671620207889,268959744,32,167.16202462,-13.01040489,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.98349952697754,0.2423509955406189,-999.0,-999.0,-999.0,-999.0
PSO J167.1622-13.0131,92381671622524645,310456320,37,167.16222174,-13.01312685,57038.60873843,0,1,0,0,0,-999.0,-999.0,21.554100036621094,0.18941299617290497,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1624-13.0145,92381671623862954,268959744,32,167.16239669,-13.0145353,57038.57655093,0,1,0,0,0,-999.0,-999.0,22.062299728393555,0.2137880027294159,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1632-13.0125,92381671631775402,310456320,37,167.16316039,-13.01248875,55999.40173611,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.368600845336914,0.1817609965801239,-999.0,-999.0,-999.0,-999.0
PSO J167.1640-13.0120,92381671640485947,268513280,32,167.16403449,-13.01203708,55333.28116898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.812299728393555,0.013620000332593918,-999.0,-999.0
PSO J167.1646-13.0142,92381671645703285,268959744,32,167.16457758,-13.01423924,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1653-13.0135,92381671653354146,268959744,32,167.16534958,-13.01352175,55676.24381944,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.99850082397461,0.25192001461982727
PSO J167.1657-13.0131,92381671657014672,268513280,32,167.16568144,-13.01310052,56007.36618056,1,0,0,0,0,17.84600067138672,0.006260999944061041,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1671-13.0094,92381671670439101,268959744,32,167.16705587,-13.00939142,55675.26740741,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.364999771118164,0.25702500343322754,-999.0,-999.0
PSO J167.1675-13.0095,92381671675148923,268959744,32,167.16752845,-13.00954096,55675.27780093,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.73699951171875,0.2010429948568344,-999.0,-999.0
PSO J167.1675-13.0101,92381671675638275,302067712,36,167.16754411,-13.01010169,55590.5212037,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.42289924621582,0.18995100259780884
PSO J167.1678-13.0148,92381671677112593,436527104,52,167.16780504370678,-13.014801496528362,56043.770820649755,0,0,8,12,2,-999.0,-999.0,-999.0,-999.0,21.287099838256836,0.1371850073337555,20.606599807739258,0.1202709972858429,20.172100067138672,0.3261539936065674
PSO J167.1677-13.0140,92381671677123637,268513280,32,167.16768689,-13.01396069,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,19.395599365234375,0.0175199992954731,-999.0,-999.0,-999.0,-999.0
PSO J167.1688-13.0115,92381671688246540,310456320,37,167.16880431,-13.01153876,56059.24815972,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.11400032043457,0.1681009978055954
PSO J167.1701-13.0131,92381671701614703,268513280,32,167.17013805,-13.01307001,56007.38626157,0,1,0,0,0,-999.0,-999.0,18.657699584960938,0.008012999780476093,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.1712-13.0133,92381671711694432,268959744,32,167.17117416,-13.01328602,56358.39957176,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
